transaction_id,order_date,customer_id,customer_name,country,product_id,product_category,quantity,price,payment_method,order_status
T4594,2026-01-27,C43,Rachel Sullivan,CA,P122,Electronics,4,157.74,UPI,Cancelled
T4595,2025-10-23,C53,Matthew Perry,DE,P60,Clothing,4,244.27,UPI,Returned
T4596,2025-05-26,C149,Cynthia Mcintosh,US,P23,Electronics,1,447.21,UPI,Returned
T4597,2025-11-07,C50,Brandy Mitchell,IN,P3,Sports,-3,322.22,Credit Card,Returned
T4598,2026-03-08,C277,Melanie Phillips,AU,P106,Electronics,5,313.05,PayPal,Completed
T4599,2025-06-16,C148,Christina Stark,FR,P28,Electronics,1,114.56,Credit Card,Returned
T4600,2025-09-14,C187,Marissa Mcintyre,FR,P62,Sports,5,146.73,PayPal,Cancelled
T4601,2025-10-01,C62,Alvin Allen,IN,P2,Books,5,275.34,UPI,Returned
T4602,2025-06-10,C12,Melissa Rios,AU,P124,Electronics,4,44.74,PayPal,Completed
T4603,2025-07-09,C158,Anthony James,AU,P60,Books,5,360.08,Debit Card,Completed
T4604,2025-06-15,C207,Ryan Wright,CA,P160,Books,3,291.37,Credit Card,Completed
T4605,2025-04-30,C200,Michael Waters,AU,P29,Clothing,4,293.4,Credit Card,Returned
T4606,2025-04-10,C87,Frank Parker,DE,P80,Electronics,2,306.83,UPI,Cancelled
T4607,2026-01-02,C61,Timothy Contreras,CA,P45,Sports,3,293.74,UPI,Returned
T4608,2025-06-06,C179,Ryan Kane,IN,P20,Home,4,488.02,PayPal,Cancelled
T4609,2025-04-01,C197,Cynthia Robles,US,P98,Books,5,55.57,Credit Card,Completed
T4610,2026-02-04,C229,Anna Donovan,AU,P196,Books,2,281.99,Debit Card,Completed
T4611,2025-11-17,C74,Emma Davis,CA,P2,Sports,5,91.9,Credit Card,Returned
T4612,2025-07-07,C209,John Garrett,UK,P37,Home,5,312.05,Debit Card,Cancelled
T1,2025-08-03,C71,Heather Hines,DE,P199,Clothing,1,230.23,Debit Card,Returned
T4614,2025-08-07,C287,Karen Marsh,AU,P134,Books,4,324.41,UPI,Returned
T4615,2025-05-29,C7,Wendy Smith,AU,P51,Books,5,81.69,Debit Card,Returned
T1,2026-01-24,C296,Jason Chapman,DE,P68,Electronics,2,355.9,Credit Card,Completed
T4617,2025-12-05,C110,Eric Howell,IN,P81,Home,2,101.19,PayPal,Returned
T4618,2025-10-18,C299,Jessica Carter,IN,P60,Home,5,151.16,Debit Card,Returned
T4619,2025-10-31,,Dustin Lee,UK,P171,Clothing,3,443.99,Debit Card,Returned
T4620,2025-11-22,C263,Lauren Ferguson,UK,P66,Clothing,4,195.53,Credit Card,Returned
T4621,2025-09-30,C153,Samuel Edwards,AU,P35,Books,4,490.77,Debit Card,Cancelled
T4622,2025-08-28,C224,Kenneth Dean,CA,P73,Home,2,161.25,Debit Card,Completed
T4623,2025-04-22,C52,Jennifer Reed,UK,P157,Electronics,3,219.93,Credit Card,Cancelled
T4624,2025-05-15,C12,David Gray,US,P62,Home,2,448.09,Debit Card,Cancelled
T4625,2025-12-27,C184,Victoria Stevens,DE,P165,Sports,1,243.47,PayPal,Cancelled
T4626,2025-07-25,C282,Alicia Jordan,FR,P22,Electronics,2,387.66,PayPal,Returned
T4627,2025-11-29,C6,Steven Munoz,AU,P58,Books,5,391.33,Debit Card,Returned
T4628,2025-10-22,C23,Mary Wallace,AU,P94,Electronics,2,407.41,PayPal,Cancelled
T4629,2025-06-10,C187,Deborah Bradley,IN,P123,Clothing,4,-42.19036990561324,UPI,Cancelled
T4630,2025-06-12,C102,Steven Hardy,IN,P148,Electronics,3,112.12,Credit Card,Returned
T4631,2026-03-14,C91,Nicholas Fry,US,P157,Home,4,487.6,Debit Card,Completed
T4632,2025-11-18,C60,Samuel Martin,DE,P103,Clothing,5,40.04,PayPal,Returned
T4633,2025-09-30,C284,Maureen Morales,US,P166,Electronics,2,364.4,UPI,Cancelled
T4634,2026-02-07,C251,Angel Holt,CA,P52,Home,3,415.48,Debit Card,Cancelled
T4635,2025-12-08,C76,Jonathan Lloyd,DE,P4,Electronics,1,426.92,Debit Card,Completed
T4636,2025-07-12,C29,Calvin Hanson,FR,P154,Electronics,2,173.48,UPI,Completed
T4637,2026-02-12,C149,Andrew Hood,US,P114,Home,1,409.44,Credit Card,Cancelled
T4638,2026-01-29,C176,Gabrielle Maldonado,UK,P65,Clothing,3,12.48,PayPal,Cancelled
T4639,2026-03-02,C35,Andre Miller,US,P158,Books,5,359.9,Credit Card,Returned
T4640,2025-12-23,,Jacob Smith,US,P70,Sports,1,278.41,UPI,Returned
T4641,2026-02-13,C125,Cody Mcmahon,FR,P60,Clothing,5,84.33,UPI,Completed
T4642,2025-08-17,C62,Christopher Gross,AU,P40,Clothing,4,309.46,PayPal,Cancelled
T4643,2026-04-15 12:42:24.029433,C230,Kevin Wood,UK,P59,Home,1,242.62,UPI,Completed
T4644,2025-09-22,C296,Monica Thomas,US,P102,Home,4,88.08,PayPal,Cancelled
T4645,2025-04-16,C261,Kaitlin Smith,AU,P120,Electronics,4,453.31,Credit Card,Completed
T4646,2025-10-14,,Jamie Sexton,FR,P40,Books,2,349.21,Credit Card,Cancelled
T4647,2025-04-09,C149,Jeanette Williams,UK,P113,Home,3,78.86,Debit Card,Cancelled
T4648,2025-05-22,C122,Monique Monroe,CA,P98,Home,3,403.69,Credit Card,Completed
T4649,2025-06-20,C233,Daniel Parker,IN,P26,Electronics,2,54.82,Credit Card,Returned
T4650,2025-07-30,C165,Juan Scott,US,P80,Sports,5,230.5,Debit Card,Returned
T4651,2025-03-26,C151,Pamela Wells,UK,P147,Home,4,138.64,Credit Card,Cancelled
T4652,2025-10-23,C247,Stephen Oconnell,IN,P171,Home,3,303.8,Credit Card,Cancelled
T4653,2025-06-13,C89,Gary Higgins,US,P156,Electronics,2,88.47,Credit Card,Completed
T4654,2025-12-23,C292,Alexandra Frazier,FR,P122,Home,1,333.95,Credit Card,Cancelled
T4655,2025-09-05,C177,Jennifer Koch,XYZ,P152,Electronics,1,149.02,PayPal,Returned
T4656,2025-10-24,C206,Luis Baldwin,AU,P138,Clothing,3,462.13,UPI,Cancelled
T4657,2026-01-03,C127,Mr. Joseph Rasmussen,FR,P28,Home,2,76.89,UPI,Cancelled
T4658,2026-03-11,C50,Sarah Johnson,CA,P49,Electronics,2,13.1,Credit Card,Cancelled
T4659,2025-04-04,C36,Jennifer Finley,IN,P94,Home,4,144.04,PayPal,Returned
T4660,2025-09-29,C56,Scott Rogers,FR,P118,Sports,5,498.05,Credit Card,Cancelled
T4661,2026-02-18,C140,Amanda Roman,AU,P52,Electronics,4,384.09,Credit Card,Cancelled
T4662,2026-02-05,C213,Jessica Cross,CA,P90,Sports,2,92.13,Credit Card,Returned
T4663,2025-09-01,C20,Luis Sandoval MD,FR,P85,Sports,2,167.78,Debit Card,Cancelled
T4664,2025-08-17,C169,Steven Baker,IN,P32,Clothing,1,91.97,PayPal,Returned
T4665,2025-05-17,,Anna Martinez,AU,P25,Sports,5,347.12,Debit Card,Cancelled
T4666,2026-01-08,C194,Dean Pearson,FR,P43,Sports,3,218.05,Credit Card,Cancelled
T4667,2025-12-30,C38,Robert Meyer,IN,P14,Sports,1,238.8,Credit Card,Completed
T4668,2025-09-08,C147,Ricardo Steele,DE,P151,Electronics,5,236.38,PayPal,Completed
T4669,2026-03-12,C281,Rebecca Baker,FR,P163,Books,2,280.31,Credit Card,Cancelled
T4670,2026-02-15,C104,Jonathan Myers,US,P49,Books,3,444.3,Debit Card,Completed
T4671,2025-03-28,C21,Lisa Ramirez,DE,P50,Clothing,3,194.25,Credit Card,Cancelled
T4672,2025-08-05,C162,Courtney Krueger,FR,P59,Sports,4,154.9,PayPal,Completed
T4673,2025-05-01,C205,Nancy Porter,UK,P40,Books,3,23.07,Debit Card,Cancelled
T4674,2025-11-08,C256,Leslie Thompson,US,P70,Books,5,314.62,UPI,Completed
T4675,2025-07-16,C36,Theresa White,AU,P174,Home,2,20.41,Debit Card,Completed
T4676,2025-07-15,C122,Beth Thomas,CA,P162,Home,3,216.63,Debit Card,Completed
T4677,2025-08-22,C245,Raymond Summers,FR,P191,Electronics,5,417.89,Credit Card,Returned
T4678,2026-03-08,C156,Linda Williams,XYZ,P169,Clothing,5,38.18,UPI,Completed
T4679,2025-04-21,C108,Shawn Nguyen,UK,P185,Books,4,409.62,UPI,Cancelled
T4680,2025-07-11,C32,George Jones DDS,UK,P67,Books,3,347.02,UPI,Cancelled
T4681,2025-06-08,C17,Jeffrey Terry,AU,P194,Home,1,412.42,Credit Card,Cancelled
T4682,2025-12-15,C137,Jacob Meza,CA,P53,Sports,2,122.45,Credit Card,Returned
T4683,2026-02-10,C116,Carol Garcia,CA,P53,Sports,1,450.83,UPI,Cancelled
T4684,2025-09-17,C56,Christopher Thomas,US,P74,Electronics,3,472.56,UPI,Completed
T4685,2026-01-16,C176,Randall Turner,DE,P32,Books,1,219.11,Debit Card,Cancelled
T4686,2025-05-10,C6,Daniel Flores,UK,P41,Sports,5,46.8,Debit Card,Returned
T4687,2025-09-06,C202,Erica Rodriguez,CA,P28,Clothing,5,20.75,PayPal,Cancelled
T4688,2025-10-23,C292,Katherine Newman,CA,P51,Electronics,1,228.97,UPI,Completed
T4689,2025-08-30,C11,Carol Rivera,AU,P16,Sports,2,48.17,PayPal,Cancelled
T4690,2025-08-10,C280,Jason Taylor,AU,P122,Home,4,21.08,PayPal,Completed
T4691,2025-12-21,C72,Kenneth Chen,IN,P85,Electronics,5,173.51,Credit Card,Returned
T4692,2025-10-05,C180,Frank Young,DE,P25,Electronics,2,265.55,PayPal,Completed
T4693,2025-12-08,C107,Brett Mahoney,UK,P2,Electronics,5,24.84,Credit Card,Completed
T4694,2025-12-17,C37,Regina Cooper,US,P174,Clothing,4,166.69,UPI,Completed
T4695,2026-03-15,C299,Brandon Brown,AU,P149,Clothing,2,270.04,UPI,Cancelled
T4696,2025-07-22,C104,Douglas Allen,IN,P99,Sports,4,392.22,PayPal,Returned
T4697,2026-01-14,C145,Megan Mclean,IN,P46,Home,3,89.88,Debit Card,Cancelled
T4698,2026-03-15,C119,Peter Lyons,XYZ,P18,Home,2,20.19,UPI,Cancelled
T4699,2025-08-01,C162,Douglas Spears Jr.,FR,P164,Home,4,492.3,PayPal,Returned
T4700,2025-05-16,C32,Anne Clark,DE,P187,Clothing,3,485.92,PayPal,Cancelled
T4701,2025-09-06,C290,Thomas Gates,US,P10,Clothing,1,454.33,PayPal,Cancelled
T4702,2025-08-07,C221,Michael Murray,DE,P26,Clothing,2,139.21,PayPal,Returned
T4703,2025-03-29,C121,Laura Cannon,AU,P180,Clothing,5,299.61,Credit Card,Completed
T4704,2025-12-25,C152,Barbara Bowman,UK,P85,Electronics,3,291.29,PayPal,Cancelled
T4705,2026-02-20,C57,Nicole Oneal,DE,P199,Books,1,452.64,Debit Card,Cancelled
T1,2025-06-20,C293,Frank Walker,IN,P85,Home,1,214.68,Credit Card,Returned
T4707,2025-09-15,C7,Zachary Graham,UK,P74,Home,5,386.02,PayPal,Cancelled
T4708,2025-08-23,C7,Kevin Vaughn,FR,P103,Electronics,1,428.83,Debit Card,Returned
T4709,2026-01-26,C247,James Cunningham,FR,P66,Clothing,5,134.4,UPI,Completed
T4710,2026-02-28,C216,Stephanie Neal,UK,P161,Sports,1,384.04,Debit Card,Completed
T4711,2026-02-20,C102,Joanna Jones,IN,P188,Clothing,5,423.59,PayPal,Returned
T4712,2026-01-09,C179,James Herrera,AU,P79,Electronics,5,288.09,Debit Card,Completed
T4713,2026-01-28,C208,Joel Sherman,CA,P162,Clothing,2,197.45,UPI,Completed
T4714,2025-10-09,C151,James Rubio,CA,P195,Books,5,254.68,PayPal,Cancelled
T4715,2026-02-12,C173,Randall Rodgers,FR,P22,Sports,4,171.95,UPI,Returned
T4716,2025-11-22,C153,Vanessa Rodriguez,UK,P172,Books,3,453.04,PayPal,Returned
T4717,2025-03-25,C63,Steven Sloan,UK,P121,Home,-1,339.55,PayPal,Completed
T4718,2025-09-26,C286,Shaun Bryan,US,P131,Clothing,4,70.47,UPI,Cancelled
T4719,2025-08-24,C297,Jessica West,US,P179,Electronics,1,299.0,Debit Card,Returned
T4720,2025-06-01,C83,Joshua Petty,DE,P167,Electronics,3,462.63,Debit Card,Returned
T4721,2025-08-03,C140,Stuart Fisher,IN,P131,Home,2,41.11,Credit Card,Returned
T4722,2025-05-28,C133,Jose Martin,CA,P34,Clothing,2,458.73,Debit Card,Returned
T4723,2025-10-15,C287,Jessica Gaines,IN,P162,Sports,3,46.75,UPI,Returned
T4724,2025-04-15,C129,Elizabeth Patton,AU,P181,Books,2,272.92,Debit Card,Completed
T4725,2026-02-24,C216,Caitlin Grant,CA,P24,Electronics,5,219.03,PayPal,Completed
T4726,2025-04-25,C78,Travis Hall,UK,P156,Books,1,395.95,PayPal,Cancelled
T4727,2025-09-15,C65,Michael Adams,UK,P167,Electronics,1,92.99,Debit Card,Returned
T4728,2025-09-17,C215,Laura Chavez,CA,P93,Home,1,250.57,Credit Card,Returned
T4729,2026-01-31,C204,Donna Berg,CA,P85,Electronics,4,428.96,PayPal,Returned
T4730,2025-03-16,C232,Chad Ramirez,FR,P39,Home,5,393.27,Debit Card,Cancelled
T4731,2025-08-14,C279,Stanley Woodward,DE,P107,Books,5,109.98,Debit Card,Cancelled
T1,2025-04-16,C54,Rebecca Lewis,AU,P120,Books,5,79.35,Credit Card,Cancelled
T4733,2025-09-10,C296,Stephanie Jimenez,US,P22,Books,1,33.9,PayPal,Completed
T4734,2025-06-06,C48,Rachael Morgan,IN,P73,Books,2,369.66,PayPal,Returned
T4735,2025-06-23,C200,Destiny Simpson,IN,P125,Home,2,405.35,Debit Card,Cancelled
T4736,2025-05-17,C140,Laura Mendoza,CA,P51,Electronics,3,395.75,UPI,Cancelled
T4737,2025-11-14,C162,Joshua Singleton,UK,P80,Clothing,1,318.21,UPI,Returned
T4738,2025-06-13,C81,Nicole Williams,CA,P106,Home,4,380.99,Debit Card,Completed
T4739,2025-07-28,C101,Aaron Young,UK,P176,Books,4,69.73,PayPal,Returned
T4740,2025-09-08,C47,James Case,DE,P110,Clothing,1,287.34,PayPal,Returned
T4741,2025-10-27,C182,Garrett Bryan,UK,P180,Clothing,3,359.08,UPI,Returned
T4742,2025-12-08,C174,April Vega,IN,P80,Clothing,4,388.86,PayPal,Cancelled
T4743,2025-11-24,C5,Mrs. Briana Davis,US,P131,Clothing,1,73.56,UPI,Cancelled
T4744,2025-08-01,C199,Angela Ray,DE,P175,Clothing,5,429.78,PayPal,Completed
T4745,2025-07-12,C50,Alyssa Olsen,FR,P75,Clothing,2,103.87,Credit Card,Returned
T4746,2025-05-17,C118,Amber Carr,DE,P163,Electronics,3,468.88,Debit Card,Returned
T4747,2025-06-16,C96,Kevin Gonzalez,FR,P26,Books,5,55.78,PayPal,Completed
T4748,2025-04-14,C129,Courtney Lyons,FR,P124,Clothing,5,117.77,UPI,Cancelled
T4749,2025-10-06,C59,Lisa Martinez,FR,P154,Sports,3,225.25,Debit Card,Completed
T4750,2026-02-26,C10,Mark Johnson,FR,P175,Clothing,2,246.58,UPI,Completed
T4751,2025-04-14,C187,Katrina Smith,DE,P13,Electronics,5,387.31,Debit Card,Completed
T4752,2025-11-11,C108,Melissa Christian,UK,P142,Books,-5,121.8,PayPal,Completed
T4753,2025-11-19,C133,Alexander Johnson,AU,P26,Books,5,122.17,Credit Card,Returned
T4754,2025-11-19,C13,Tricia Smith,US,P114,Home,1,427.77,Credit Card,Completed
T4755,2025-08-11,C179,Donald Hill,DE,P121,Electronics,1,226.72,Credit Card,Completed
T4756,2025-05-07,C282,Gary Herring,UK,P79,Home,3,447.42,Credit Card,Cancelled
T4757,2025-11-10,C108,Jason Flores,XYZ,P108,Sports,5,182.06,Debit Card,Cancelled
T4758,2025-04-05,C6,Edwin Gonzalez,IN,P156,Sports,3,105.43,Credit Card,Cancelled
T4759,2025-12-30,C250,Margaret Frank,IN,P15,Clothing,1,116.14,Debit Card,Returned
T4760,2025-05-10,C99,Jonathan Stewart,CA,P119,Clothing,4,299.99,UPI,Cancelled
T4761,2025-11-02,C114,Travis Conley,DE,P83,Electronics,2,54.51,Credit Card,Returned
T4762,2025-05-13,C84,Monica Carter,US,P135,Clothing,2,386.93,UPI,Returned
T4763,2026-01-25,C44,James Knight,IN,P178,Clothing,2,277.06,UPI,Completed
T4764,2026-01-20,C295,Ryan Dunn,CA,P139,Home,1,289.43,PayPal,Completed
T4765,2025-08-01,C289,Richard Wilson,US,P79,Home,-5,362.6,Credit Card,Completed
T4766,2025-10-06,C28,Madison Ramos,DE,P134,Electronics,1,244.73,UPI,Cancelled
T4767,2025-03-17,C188,Kimberly Wilson,DE,P120,Home,4,445.01,Credit Card,Cancelled
T4768,2025-11-12,C71,Ariana Hernandez,IN,P178,Clothing,2,267.01,PayPal,Completed
T4769,2025-05-20,C288,Samantha Rosales,IN,P181,Clothing,2,126.92,Credit Card,Cancelled
T4770,2026-03-09,C253,Willie Watson,CA,P127,Clothing,3,440.67,Credit Card,Returned
T4771,2025-08-18,C109,Tracey Moyer,DE,P82,Books,3,39.07,Debit Card,Returned
T4772,2025-06-12,C161,Kevin Schmidt,US,P49,Electronics,2,182.61,Debit Card,Completed
T4773,2025-10-17,C177,Jacob Ray,FR,P19,Electronics,-2,52.6,PayPal,Cancelled
T4774,2025-10-21,C252,Amanda Stephens,US,P91,Electronics,1,167.08,Credit Card,Cancelled
T4775,2025-12-03,C48,Ronald Barker,IN,P145,Home,3,75.33,PayPal,Returned
T4776,2025-12-26,C134,Gary Wallace,FR,P102,Home,2,405.77,UPI,Completed
T4777,2025-10-15,C291,Aaron Lutz,AU,P41,Clothing,1,267.35,Credit Card,Cancelled
T4778,2026-01-23,C98,Ashley Atkinson,AU,P60,Electronics,1,386.69,Debit Card,Completed
T4779,2025-04-01,C124,Kimberly Atkinson,US,P158,Sports,5,428.28,Debit Card,Completed
T4780,2026-01-25,C152,Mathew Morrison,XYZ,P191,Sports,2,438.85,Credit Card,Cancelled
T4781,2026-04-15 12:42:24.028030,C142,Omar Mayo,IN,P176,Clothing,4,-2.430239352078188,PayPal,Completed
T4782,2026-03-12,C91,Melissa Butler,CA,P43,Clothing,4,373.94,PayPal,Completed
T4783,2026-01-15,C6,Sandra Lopez,US,P57,Electronics,4,30.05,Credit Card,Returned
T4784,2025-09-11,C154,Russell Martin Jr.,IN,P200,Books,2,108.01,PayPal,Returned
T4785,2025-10-14,C295,Harold James,CA,P125,Books,3,134.81,Debit Card,Completed
T4786,2025-03-30,C5,Jennifer Webb,FR,P101,Electronics,-4,77.92,PayPal,Completed
T4787,2025-06-16,C109,John Clark,US,P129,Clothing,5,230.47,Debit Card,Returned
T4788,2025-07-15,C132,Mark Roberts,UK,P139,Clothing,3,455.11,Debit Card,Cancelled
T4789,2025-06-26,C3,James Barton,UK,P12,Sports,3,276.92,Credit Card,Returned
T4790,2026-01-13,C252,Rachel Jackson,FR,P91,Books,1,29.77,PayPal,Cancelled
T4791,2025-12-06,C131,Timothy Morris,DE,P199,Home,5,237.69,Debit Card,Returned
T4792,2025-08-20,C128,Casey Fields,DE,P86,Books,4,60.99,UPI,Completed
T4793,2025-09-04,C132,Robert Black,FR,P18,Clothing,4,229.55,PayPal,Completed
T4794,2025-08-19,C199,Shannon Maynard,IN,P135,Sports,1,457.98,PayPal,Returned
T4795,2025-10-25,C257,Peter Robinson,CA,P12,Books,2,211.11,PayPal,Completed
T4796,2025-05-26,C108,Emily Garcia,CA,P31,Sports,1,190.36,Debit Card,Cancelled
T4797,2026-01-20,C265,John Camacho,AU,P166,Clothing,3,36.43,PayPal,Cancelled
T4798,2025-06-18,C261,Lance Holmes,IN,P171,Books,1,395.76,Debit Card,Cancelled
T4799,2025-04-19,C160,Denise Wright,IN,P9,Home,1,423.53,UPI,Cancelled
T4800,2025-12-03,C41,Tammy Miller,FR,P182,Clothing,4,376.28,Credit Card,Cancelled
T4801,2026-03-10,C77,Daniel Armstrong,AU,P97,Sports,5,124.18,PayPal,Completed
T4802,2025-12-12,C40,Jeffrey Lynn,US,P179,Clothing,2,82.34,Credit Card,Cancelled
T4803,2025-11-06,C280,Anthony Chavez,CA,P1,Home,4,254.3,PayPal,Returned
T4804,2026-02-07,C290,Jason Diaz,IN,P60,Books,3,316.82,Debit Card,Returned
T4805,2025-09-06,C150,Thomas Robertson,CA,P75,Sports,5,162.83,Debit Card,Returned
T4806,2025-07-12,C129,Michelle Raymond,IN,P69,Electronics,1,460.84,PayPal,Completed
T4807,2026-03-06,C189,Cheyenne Rice,DE,P13,Books,1,420.35,Credit Card,Cancelled
T4808,2026-03-05,C38,Kimberly Evans,US,P99,Books,5,42.98,Credit Card,Returned
T4809,2026-01-02,C179,Stephanie Hawkins,IN,P192,Books,4,437.67,UPI,Cancelled
T4810,2026-01-15,C271,Lori Combs,AU,P146,Books,2,480.05,Debit Card,Cancelled
T4811,2025-12-23,C46,Tina Guerrero,US,P27,Sports,2,72.58,UPI,Returned
T4812,2025-10-09,C103,Jill Phillips,FR,P83,Books,2,215.87,UPI,Cancelled
T4813,2025-04-23,C174,Karen Trevino,FR,P124,Clothing,3,381.86,PayPal,Completed
T4814,2025-09-02,C12,Phillip Bullock,IN,P95,Home,4,234.22,Credit Card,Cancelled
T4815,2025-06-05,C22,Jennifer Matthews,IN,P148,Sports,2,450.68,PayPal,Completed
T4816,2025-08-13,C181,Ruth Richardson,AU,P15,Books,2,31.63,UPI,Completed
T4817,2025-05-25,C127,Jennifer Brown,US,P84,Home,4,278.82,UPI,Returned
T4818,2026-02-25,C213,Laura Sloan,UK,P197,Books,4,458.09,UPI,Completed
T4819,2025-12-12,C293,Riley Kennedy,AU,P109,Books,4,453.91,PayPal,Completed
T4820,2025-12-01,C273,Scott Carlson,UK,P136,Books,2,331.64,Credit Card,Returned
T4821,2026-01-06,C256,Sherry Mendoza,US,P84,Electronics,1,112.21,Debit Card,Returned
T4822,2025-07-19,C193,Mrs. Kristen Johnson,AU,P141,Books,1,10.68,UPI,Returned
T4823,2025-09-24,C112,Lisa Hurst,FR,P173,Sports,5,280.04,Credit Card,Returned
T4824,2025-05-24,C44,Sherry Edwards,AU,P64,Clothing,3,264.29,UPI,Cancelled
T4825,2025-12-07,C69,Lucas Maynard,US,P121,Books,2,303.95,UPI,Returned
T4826,2026-01-16,C101,Katherine Valdez,AU,P143,Clothing,4,203.39,Debit Card,Cancelled
T4827,2026-01-28,C4,Steven Hall,DE,P182,Clothing,5,313.31,PayPal,Returned
T4828,2025-06-30,C174,Ronald Hall,IN,P96,Electronics,5,376.05,Debit Card,Cancelled
T4829,2025-09-17,C283,Gary Sellers,AU,P120,Home,4,224.11,PayPal,Returned
T4830,2025-11-09,C131,Jerry Martinez,UK,P114,Books,4,300.52,Credit Card,Completed
T4831,2025-04-06,C150,Dana Terrell,IN,P82,Electronics,3,371.28,PayPal,Returned
T4832,2025-09-16,C37,Renee Lee,FR,P115,Books,5,183.88,Credit Card,Returned
T4833,2025-10-27,C65,Donna Griffith,AU,P179,Books,4,397.08,Debit Card,Cancelled
T4834,2025-10-21,C286,James Singleton,DE,P10,Electronics,4,233.22,PayPal,Returned
T4835,2025-05-28,C219,Crystal Davis,UK,P47,Sports,5,62.27,Credit Card,Returned
T4836,2025-07-29,C30,Jared Mitchell,IN,P64,Sports,4,168.19,Credit Card,Completed
T4837,2025-11-30,C106,Rachael Lopez,CA,P178,Sports,2,447.67,Debit Card,Cancelled
T4838,2026-01-25,C124,Nathaniel Freeman,IN,P12,Clothing,5,465.22,Credit Card,Returned
T4839,2025-07-28,C183,Gabriela Barnett,FR,P136,Sports,4,328.43,PayPal,Completed
T4840,2025-03-29,C92,Shawn Thompson,US,P25,Sports,1,267.87,Debit Card,Completed
T4841,2025-12-16,C73,Joseph Castro MD,AU,P148,Home,5,276.24,UPI,Returned
T4842,2025-11-15,C199,Joe Hill,AU,P69,Books,5,297.69,Debit Card,Cancelled
T4843,2025-12-08,C18,Belinda Stokes,UK,P96,Books,3,423.36,UPI,Cancelled
T4844,2025-07-12,C102,David Hamilton,US,P173,Home,4,350.45,Credit Card,Returned
T4845,2025-11-13,,Brian Lin,CA,P84,Electronics,2,68.35,Debit Card,Returned
T4846,2026-01-29,C12,Mark Atkinson,US,P26,Sports,2,332.11,UPI,Cancelled
T4847,2026-03-09,C237,Helen Ali,IN,P157,Sports,2,330.72,Credit Card,Returned
T4848,2026-01-14,C33,Gregory Wu,UK,P108,Home,5,380.47,UPI,Completed
T4849,2026-02-19,C45,Brittany Thomas,UK,P55,Electronics,5,320.29,PayPal,Completed
T4850,2025-10-10,C294,Paul Ruiz,US,P182,Electronics,3,468.49,UPI,Returned
T4851,2025-10-30,C117,Robin Palmer,CA,P164,Clothing,2,342.49,Debit Card,Returned
T4852,2025-10-21,C211,Michael Rice,AU,P86,Clothing,2,59.77,PayPal,Returned
T4853,2025-04-12,C97,Jennifer Gould,UK,P31,Home,1,131.35,PayPal,Returned
T4854,2026-01-10,C141,Nicholas Campbell,UK,P95,Electronics,4,38.18,Debit Card,Completed
T4855,2025-03-27,C191,Anthony Russell,UK,P158,Clothing,2,182.1,Credit Card,Completed
T4856,2026-02-02,C275,Denise Glass,IN,P67,Clothing,5,252.08,PayPal,Returned
T4857,2025-10-24,C276,Melissa Smith,IN,P174,Books,-5,301.81,Credit Card,Returned
T4858,2026-01-25,C247,Morgan Hobbs,DE,P103,Electronics,5,18.94,UPI,Completed
T4859,2025-06-11,C208,Katherine Moore,CA,P16,Electronics,2,132.9,Credit Card,Cancelled
T4860,2025-08-28,C46,Craig Garrett,DE,P56,Books,1,253.94,Debit Card,Cancelled
T4861,2025-09-05,C92,Elizabeth Campos,US,P59,Books,3,363.58,Debit Card,Returned
T4862,2026-04-15 12:42:24.025446,C162,Allison Chase,UK,P171,Electronics,4,483.38,Debit Card,Cancelled
T4863,2025-07-02,C73,Joshua Williams,US,P131,Sports,1,13.72,Debit Card,Returned
T4864,2025-05-04,C227,Todd Walters,CA,P53,Electronics,2,463.85,Debit Card,Completed
T4865,2025-05-05,C158,Melanie Schultz,DE,P96,Clothing,5,135.33,UPI,Completed
T4866,2025-05-21,C64,Cheryl Frazier,FR,P48,Books,3,291.88,UPI,Completed
T4867,2025-07-27,C125,Laurie Donovan,UK,P185,Clothing,4,15.33,UPI,Completed
T4868,2025-04-28,C184,Daniel Hardin,FR,P180,Home,3,405.29,Credit Card,Completed
T4869,2026-01-10,C14,Amy Williams,FR,P188,Home,2,477.83,Credit Card,Returned
T4870,2026-02-24,C32,Linda Oliver,US,P92,Sports,1,201.62,Credit Card,Returned
T4871,2025-09-18,C238,Crystal Duran,AU,P147,Home,5,295.09,PayPal,Cancelled
T4872,2026-02-11,C59,Phillip Mercer,CA,P79,Clothing,3,55.1,UPI,Returned
T4873,2026-02-27,C31,Jennifer Douglas,US,P160,Sports,4,199.59,PayPal,Completed
T4874,2025-04-11,C33,Stephen Brewer,CA,P56,Clothing,2,288.13,UPI,Cancelled
T4875,2025-11-25,C26,Dale Clark,AU,P188,Home,1,162.17,Debit Card,Returned
T4876,2025-12-16,C131,Brian Kelly,UK,P72,Books,2,40.38,Credit Card,Returned
T4877,2025-12-19,C39,Tony Adams,XYZ,P86,Electronics,5,183.91,UPI,Returned
T4878,2025-12-11,C275,Heather Scott,IN,P113,Home,3,173.78,Debit Card,Returned
T4879,2025-10-24,C69,Tyler Riley,IN,P174,Home,2,378.16,Credit Card,Cancelled
T4880,2025-11-08,C218,Erin Kline,UK,P193,Sports,5,218.87,PayPal,Completed
